Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://stg.procore.com/en-au/subcontractors,procorestaging,200,stg.procore.com|AU|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-31T10:23:58.490-07:00,2794382044,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-au/subcontractors,8724,7,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295|adb-637831970,1,1,1,1,467,79,1435,10,1947,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:24:03.241-07:00,1374492728,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-au/demo,2979,70,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,5,1,1,1,147,3,1599,9,1797,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/demo?nb-transaction-token=NBPOE-TXN-5d41ceb329d7f&nb-confirmation-token=6516ce9f396ea9736062eb10606dfd08&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:24:05.638-07:00,8420418997,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-au/demo,2933,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,784,1,1532,5,2339,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/subs-demo,procorestaging,200,stg.procore.com|AU|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-31T10:24:08.70-07:00,9706920104,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-au/subs-demo,2833,21,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876|1295,2,1,1,1,411,1,1520,7,2014,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/webinars,procorestaging,200,stg.procore.com|AU|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-31T10:24:11.51-07:00,5667346471,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-au/webinars,19517,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,703,88,1664,5,2388,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/workshops,procorestaging,200,stg.procore.com|AU|Event|Workshops,Event|Workshops,stg.procore.com,Before Unload,2019-07-31T10:24:12.929-07:00,5282742414,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-au/workshops,1689,36,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,456,2,1230,5,1709,1,1,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|CA|Home,Home,stg.procore.com,Before Unload,2019-07-31T10:24:15.215-07:00,3310960799,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca,6390,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,534,100,1272,5,1828,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:25:28.742-07:00,4242261405,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,4,1,1,1,295,78,1672,5,2043,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/about,procorestaging,200,stg.procore.com|CA|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-31T10:25:31.65-07:00,7088089309,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/about,7117,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,11,1,1,1,441,73,1694,9,2175,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/blueprint,procorestaging,200,stg.procore.com|CA|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-31T10:25:33.745-07:00,9143169434,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/blueprint,7571,8,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,674,75,1561,9,2318,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/buildersclub,procorestaging,200,stg.procore.com|CA|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-31T10:25:36.13-07:00,8695398518,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/buildersclub,3945,15,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,409,1,1394,8,1831,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/certification,procorestaging,200,stg.procore.com|CA|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-31T10:25:38.413-07:00,6886188021,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/certification,6189,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1228|1295,1,1,1,1,263,1,1462,5,1746,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:26:51.913-07:00,2925852586,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,3,1,1,1,305,83,1322,6,1699,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/construction-financials,procorestaging,200,stg.procore.com|CA|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-07-31T10:26:54.778-07:00,7593170222,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/construction-financials,5788,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,11,1,1,1,472,87,2209,8,2721,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/construction-financials/accounting-integrations,procorestaging,200,stg.procore.com|CA|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-07-31T10:26:57.198-07:00,7788247010,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/construction-financials/accounting-integrations,8928,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,314,3,1667,6,2011,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/continuing-education,procorestaging,200,stg.procore.com|CA|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-31T10:27:01.82-07:00,4041452908,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/continuing-education,3941,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,654,1,2668,5,3401,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:27:03.107-07:00,9455097801,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876|1295,1,1,1,1,314,145,1446,4,1781,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/engineering,procorestaging,200,stg.procore.com|CA|Company|Engineering,Company|Engineering,stg.procore.com,Before Unload,2019-07-31T10:27:07.502-07:00,2223419302,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/engineering,19244,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,782,141,3410,10,4217,,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/events,procorestaging,200,stg.procore.com|CA|Event|Industry Events,Event|Industry Events,stg.procore.com,Before Unload,2019-07-31T10:27:09.553-07:00,6035946854,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/events,870,69,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,540,2,1318,5,1878,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/field-productivity,procorestaging,200,stg.procore.com|CA|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Before Unload,2019-07-31T10:27:12.31-07:00,1895428607,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/field-productivity,3424,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,425,1,1586,4,2043,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/field-productivity/crews,procorestaging,200,stg.procore.com|CA|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Before Unload,2019-07-31T10:27:14.39-07:00,2511672752,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/field-productivity/crews,3150,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,437,1,1379,4,1834,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/innovation-lab,procorestaging,200,stg.procore.com|CA|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Before Unload,2019-07-31T10:27:16.832-07:00,1114493799,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/innovation-lab,6081,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1213|1295,1,1,1,1,470,73,1856,5,2394,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:27:19.803-07:00,7425065401,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,434,83,1402,5,1856,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/jobs,procorestaging,200,stg.procore.com|CA|Company|Jobs,Company|Jobs,stg.procore.com,Before Unload,2019-07-31T10:27:22.177-07:00,8358825810,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/jobs,4349,14,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,460,2,1398,8,1880,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/jobs/benefits,procorestaging,200,stg.procore.com|CA|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Before Unload,2019-07-31T10:27:24.455-07:00,8454589808,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/jobs/benefits,4388,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,396,81,1557,5,1975,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:27:27.673-07:00,9420906147,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,227,1,1484,8,1733,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/jobs/openings,procorestaging,200,stg.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Before Unload,2019-07-31T10:27:29.828-07:00,3007181671,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/jobs/openings,18475,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,477,82,1478,5,1974,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/jobs/openings/1056317,procorestaging,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Before Unload,2019-07-31T10:27:32.970-07:00,6293278551,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/jobs/openings/1056317,10702,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,642,2,1875,6,2538,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:27:37.618-07:00,1156103559,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/demo,2767,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,1,1,1,1,296,70,1554,5,1918,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/demo?nb-transaction-token=NBPOE-TXN-5d41cf897c084&nb-confirmation-token=26759a7cc4f8d9a723b88c81dee3be19&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:28:50.16-07:00,7820266949,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/demo,2721,43,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,2,1,1,1,724,119,1285,5,2029,1,1,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/jobs/sales,procorestaging,200,stg.procore.com|CA|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Before Unload,2019-07-31T10:28:52.691-07:00,5545142138,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/jobs/sales,4460,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,478,1,1549,8,2081,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/legal,procorestaging,200,stg.procore.com|CA|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Before Unload,2019-07-31T10:28:56.851-07:00,4350494830,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/legal,1478,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,422,3,3115,4,3618,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:29:00.55-07:00,8068423946,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,321,74,1371,6,1713,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/legal/api-terms-and-conditions,procorestaging,200,stg.procore.com|CA|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Before Unload,2019-07-31T10:29:02.197-07:00,4113450822,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/legal/api-terms-and-conditions,22098,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,420,95,1449,5,1889,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:29:06.845-07:00,4518447806,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2793,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,2,1,1,1,141,1,1512,5,1746,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo?nb-transaction-token=NBPOE-TXN-5d41cfe2b7e4e&nb-confirmation-token=50b62e00816f5e3789f65fb6e2141ab5&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:29:09.181-07:00,3360638216,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,908,1,1351,5,2280,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/partners,procorestaging,200,stg.procore.com|CA|Resource|Partners,Resource|Partners,stg.procore.com,Before Unload,2019-07-31T10:29:11.698-07:00,6549033908,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/partners,5731,10,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1225|1295,1,1,1,1,418,1,1466,9,1923,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/platform,procorestaging,200,stg.procore.com|CA|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Before Unload,2019-07-31T10:29:13.643-07:00,5870216381,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/platform,4799,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,310,1,1450,6,1795,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/press,procorestaging,200,stg.procore.com|CA|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Before Unload,2019-07-31T10:29:15.837-07:00,1217663182,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/press,13898,4,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,286,88,1355,7,1719,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procorestaging,200,stg.procore.com|CA|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Before Unload,2019-07-31T10:29:17.562-07:00,1654488220,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,3135,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295|adb-1309316855,1,1,1,1,427,1,1042,4,1488,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:29:22.997-07:00,7191162682,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2793,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,2,1,1,1,296,74,1342,7,1712,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo?nb-transaction-token=NBPOE-TXN-5d41cff2e8294&nb-confirmation-token=34621ee2e3b56be1deafaf375ae00693&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:29:25.320-07:00,1605152957,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,508,6,1741,5,2272,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/press/procore-acquires-bimanywhere,procorestaging,200,stg.procore.com|CA|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Before Unload,2019-07-31T10:29:28.430-07:00,6914195366,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/press/procore-acquires-bimanywhere,2791,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,452,1,1468,6,1989,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/project-management,procorestaging,200,stg.procore.com|CA|Product|Project Management|Overview,Product|Project Management|Overview,stg.procore.com,Before Unload,2019-07-31T10:29:30.526-07:00,4784620007,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/project-management,4669,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,292,1,1469,5,1781,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:29:33.748-07:00,1953242530,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,317,5,1764,4,2150,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/project-management/bidding,procorestaging,200,stg.procore.com|CA|Product|Project Management|Bidding,Product|Project Management|Bidding,stg.procore.com,Before Unload,2019-07-31T10:29:36.56-07:00,9617623217,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/project-management/bidding,4047,15,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,508,1,1613,5,2140,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/projects,procorestaging,200,stg.procore.com|CA|Resource|Projects,Resource|Projects,stg.procore.com,Before Unload,2019-07-31T10:29:38.705-07:00,3926029686,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/projects,6708,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,503,1,1931,4,2501,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/quality-safety,procorestaging,200,stg.procore.com|CA|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Before Unload,2019-07-31T10:29:40.858-07:00,1388847942,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/quality-safety,4733,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,392,1,1318,5,1745,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/quality-safety/daily-log,procorestaging,200,stg.procore.com|CA|Product|Quality Safety|Daily Log,Product|Quality Safety|Daily Log,stg.procore.com,Before Unload,2019-07-31T10:29:43.82-07:00,5161186723,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/quality-safety/daily-log,3757,16,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,479,1,1470,7,1970,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:30:16.556-07:00,1583060555,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company|Email|Email,4876|1295,2,1,1,1,296,77,1557,6,1935,1,1,1,,,,,1,,,6,,,,,,,,,,,,2
https://stg.procore.com/en-ca/roadshow,procorestaging,200,stg.procore.com|CA|Event|Roadshow,Event|Roadshow,stg.procore.com,Before Unload,2019-07-31T10:30:19.361-07:00,9574486443,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/roadshow,870,69,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,494,1,1688,11,2213,1,1,1,,,,,,,,,,,,,,,,,,,,1
