Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://stg.procore.com/en-au/subs-demo,procorestaging,200,stg.procore.com|AU|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-31T11:45:51.672-07:00,1521877998,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-au/subs-demo,2833,21,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876|1295,1,1,1,1,295,3,1244,5,1563,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/webinars,procorestaging,200,stg.procore.com|AU|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-31T11:45:53.771-07:00,1928590152,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-au/webinars,19489,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,581,2,1350,5,1951,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/workshops,procorestaging,200,stg.procore.com|AU|Event|Workshops,Event|Workshops,stg.procore.com,Before Unload,2019-07-31T11:45:56.161-07:00,5606882763,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-au/workshops,1717,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,442,1,1229,7,1697,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca,procorestaging,200,stg.procore.com|CA|Home,Home,stg.procore.com,Before Unload,2019-07-31T11:45:58.673-07:00,4284148650,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca,6390,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,2,1,1,1,444,1,1413,7,1883,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/about,procorestaging,200,stg.procore.com|CA|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-31T11:46:00.777-07:00,4046831042,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/about,7117,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,386,2,1277,6,1683,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/blueprint,procorestaging,200,stg.procore.com|CA|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-31T11:46:02.913-07:00,3642891525,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/blueprint,7571,8,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,414,3,1255,9,1693,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/buildersclub,procorestaging,200,stg.procore.com|CA|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-31T11:46:05.198-07:00,5146668097,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/buildersclub,3945,15,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,415,1,1399,8,1858,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/certification,procorestaging,200,stg.procore.com|CA|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-31T11:46:07.170-07:00,3251313722,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/certification,6161,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1228|1295,1,1,1,1,443,2,1356,5,1820,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/construction-financials,procorestaging,200,stg.procore.com|CA|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-07-31T11:46:09.199-07:00,5164333236,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/construction-financials,5788,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,510,3,1248,5,1801,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:46:13.376-07:00,1634483611,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,309,2,1312,6,1689,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/construction-financials/accounting-integrations,procorestaging,200,stg.procore.com|CA|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-07-31T11:46:15.396-07:00,9095402004,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/construction-financials/accounting-integrations,8928,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,489,2,1318,28,1849,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/continuing-education,procorestaging,200,stg.procore.com|CA|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-31T11:46:17.383-07:00,5095329707,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/continuing-education,3913,15,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,438,1,1368,5,1836,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:46:19.927-07:00,8017944894,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2775,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,1,1,1,1,398,76,1348,7,1775,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/engineering,procorestaging,200,stg.procore.com|CA|Company|Engineering,Company|Engineering,stg.procore.com,Before Unload,2019-07-31T11:46:22.684-07:00,6949633210,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/engineering,19272,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,282,107,1804,8,2109,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/events?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|CA|Event|Industry Events,Event|Industry Events,stg.procore.com,Before Unload,2019-07-31T11:46:25.743-07:00,7789600727,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/events,870,69,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,602,1,2150,5,2772,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:46:31.235-07:00,1016376617,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2793,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,3,1,1,1,132,74,1163,6,1318,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo?nb-transaction-token=NBPOE-TXN-5d41e2072fdf2&nb-confirmation-token=9dd0a98980a114ec98b3166cae46626a&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:46:33.203-07:00,2143237212,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2747,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,765,79,1133,5,1918,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/field-productivity,procorestaging,200,stg.procore.com|CA|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Before Unload,2019-07-31T11:46:35.179-07:00,6156448114,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/field-productivity,3396,18,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,475,1,1313,4,1823,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/field-productivity/crews,procorestaging,200,stg.procore.com|CA|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Before Unload,2019-07-31T11:46:40.82-07:00,2971727806,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/field-productivity/crews,3150,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,450,1,1368,4,1855,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:46:43.884-07:00,9234779361,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,282,75,1667,4,2031,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/innovation-lab?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|CA|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Before Unload,2019-07-31T11:46:46.392-07:00,3227385498,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/innovation-lab,6081,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1213|1295,1,1,1,1,710,102,1532,4,2260,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:46:50.597-07:00,2724959982,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,321,80,1354,6,1732,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/jobs?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|CA|Company|Jobs,Company|Jobs,stg.procore.com,Before Unload,2019-07-31T11:46:53.172-07:00,1707287049,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/jobs,4349,14,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,608,1,1389,8,2019,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:46:57.341-07:00,6179975956,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,3,1,1,1,132,11,1212,6,1369,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/jobs/benefits,procorestaging,200,stg.procore.com|CA|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Before Unload,2019-07-31T11:46:59.366-07:00,1728233820,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/jobs/benefits,4388,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,523,19,1306,4,1847,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/jobs/openings,procorestaging,200,stg.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Before Unload,2019-07-31T11:47:01.885-07:00,8436244811,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/jobs/openings,18503,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,589,77,1361,4,1970,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/jobs/openings/1056317,procorestaging,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Before Unload,2019-07-31T11:47:04.214-07:00,1739749544,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/jobs/openings/1056317,10674,6,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,588,1,1522,4,2129,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/jobs/sales,procorestaging,200,stg.procore.com|CA|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Before Unload,2019-07-31T11:47:05.987-07:00,5780923467,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/jobs/sales,4432,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,295,1,1250,4,1626,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/legal,procorestaging,200,stg.procore.com|CA|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Before Unload,2019-07-31T11:47:08.275-07:00,7845544199,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/legal,1478,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,505,1,1346,5,1882,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:47:12.716-07:00,6650181319,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,141,80,1229,5,1439,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/legal/api-terms-and-conditions,procorestaging,200,stg.procore.com|CA|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Before Unload,2019-07-31T11:47:14.596-07:00,6202715805,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/legal/api-terms-and-conditions,22098,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,477,75,1207,4,1703,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/partners,procorestaging,200,stg.procore.com|CA|Resource|Partners,Resource|Partners,stg.procore.com,Before Unload,2019-07-31T11:47:16.717-07:00,8158740215,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/partners,5731,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1225|1295,1,1,1,1,428,1,1468,5,1959,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/platform,procorestaging,200,stg.procore.com|CA|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Before Unload,2019-07-31T11:47:18.577-07:00,1044362498,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/platform,4799,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,474,2,1214,4,1708,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/press,procorestaging,200,stg.procore.com|CA|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Before Unload,2019-07-31T11:47:20.639-07:00,1294766770,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/press,13898,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,491,69,1357,5,1911,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|CA|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Before Unload,2019-07-31T11:47:22.508-07:00,7797042271,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,3163,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295|adb-57286705,1,1,1,1,557,12,874,4,1449,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/press/procore-acquires-bimanywhere,procorestaging,200,stg.procore.com|CA|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Before Unload,2019-07-31T11:47:24.270-07:00,6049697774,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/press/procore-acquires-bimanywhere,2763,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,283,1,1228,5,1582,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/project-management,procorestaging,200,stg.procore.com|CA|Product|Project Management|Overview,Product|Project Management|Overview,stg.procore.com,Before Unload,2019-07-31T11:47:27.784-07:00,9277578312,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/project-management,4669,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,568,1,2723,4,3364,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/project-management/bidding,procorestaging,200,stg.procore.com|CA|Product|Project Management|Bidding,Product|Project Management|Bidding,stg.procore.com,Before Unload,2019-07-31T11:47:30.55-07:00,4722062616,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/project-management/bidding,4047,15,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,589,1,1511,4,2116,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/projects,procorestaging,200,stg.procore.com|CA|Resource|Projects,Resource|Projects,stg.procore.com,Before Unload,2019-07-31T11:47:32.267-07:00,7088965278,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/projects,6708,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,451,4,1546,4,2064,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/quality-safety,procorestaging,200,stg.procore.com|CA|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Before Unload,2019-07-31T11:47:34.270-07:00,1052565622,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/quality-safety,4705,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,445,76,1278,4,1769,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:47:38.724-07:00,6958715336,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,161,2,1191,5,1370,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/quality-safety/daily-log,procorestaging,200,stg.procore.com|CA|Product|Quality Safety|Daily Log,Product|Quality Safety|Daily Log,stg.procore.com,Before Unload,2019-07-31T11:47:40.456-07:00,2611574999,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/quality-safety/daily-log,3757,16,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,363,2,1107,5,1490,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:47:47.246-07:00,4257172878,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2793,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,2,1,1,1,370,1,1607,5,1997,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo?nb-transaction-token=NBPOE-TXN-5d41e2532ffb1&nb-confirmation-token=5aac43d6f41bbad85f5fa0fc07fd7fdc&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:47:49.765-07:00,9179127541,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2747,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876|1295,3,1,1,1,897,81,1284,8,2205,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/roadshow?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|CA|Event|Roadshow,Event|Roadshow,stg.procore.com,Before Unload,2019-07-31T11:47:52.389-07:00,7739532939,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/roadshow,898,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,802,2,1365,5,2188,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/safety-qualified,procorestaging,200,stg.procore.com|CA|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Before Unload,2019-07-31T11:47:55.610-07:00,2954512855,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/safety-qualified,8103,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,3609|1295,1,1,1,1,670,2,2208,4,2972,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:47:57.425-07:00,5921318048,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2209,,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,306,82,-1564598876286,1,-1564598875910,,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/subcontractors,procorestaging,200,stg.procore.com|CA|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-31T11:47:59.702-07:00,1277788832,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/subcontractors,8724,7,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,464,1,1278,9,1761,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/subs-demo,procorestaging,200,stg.procore.com|CA|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-31T11:48:01.881-07:00,1754215829,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/subs-demo,2642,23,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,1,1,1,1,452,80,1245,7,1722,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/webinars,procorestaging,200,stg.procore.com|CA|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-31T11:48:04.77-07:00,8599110346,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/webinars,19825,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,674,71,1355,4,2046,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/workshops,procorestaging,200,stg.procore.com|CA|Event|Workshops,Event|Workshops,stg.procore.com,Before Unload,2019-07-31T11:48:06.525-07:00,1548088033,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/workshops,1689,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,475,1,1387,4,1970,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T11:48:11.73-07:00,9252510868,71714577693731072493299551516658275667,477258701.1564598540,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,135,5,1148,4,1353,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
